"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-01","4.9",,,"8.7","-1.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-02","2.6",,,"9.2","6.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-03","12.8",,,"7.5","0.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-04","8.5",,,"4.8","1.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-05","0.0",,,"3.1","1.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-06","0.2",,,"2.2","-3.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-07","2.4",,,"4.4","1.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-08","1.8",,,"4.6","1.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-09","0.0",,,"3.3","-0.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-10","4.4",,,"5.2","0.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-11","8.3",,,"6.0","4.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-12","11.5",,,"8.8","4.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-13","4.4",,,"8.9","7.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-14","0.0",,,"9.0","1.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-15","7.2",,,"4.1","-1.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-16","12.1",,,"6.2","2.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-17","3.4",,,"4.9","0.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-18","9.5",,,"5.9","1.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-19","12.3",,,"7.0","-2.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-20","4.2",,,"0.9","-3.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-21","6.9",,,"4.0","-0.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-22","11.1",,,"6.9","3.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-23","4.3",,,"7.3","6.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-24","7.6",,,"7.0","3.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-25","15.1",,,"6.3","2.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-26","21.5",,,"6.8","2.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-27","1.6",,,"7.6","3.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-28","49.0",,,"4.6","0.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-29","18.3",,,"8.3","2.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-30","0.0",,,"5.1","-1.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-01-31","4.6",,,"1.0","-0.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-01","8.7",,,"5.9","-1.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-02","5.9",,,"5.6","-0.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-03","17.1",,,"6.3","-0.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-04","10.3",,,"7.0","1.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-05","12.5",,,"5.7","0.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-06","7.1",,,"5.4","0.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-07","22.7",,,"5.0","0.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-08","6.0",,,"7.0","1.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-09","5.6",,,"6.3","1.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-10","2.9",,,"4.9","0.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-11","7.4",,,"3.8","-2.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-12","28.5",,,"6.0","2.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-13","12.6",,,"7.0","5.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-14","1.3",,,"6.0","3.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-15","9.8",,,"4.7","2.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-16","1.9",,,"5.8","1.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-17","5.9",,,"3.9","0.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-18","1.4",,,"4.6","0.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-19","2.5",,,"4.0","-2.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-20","13.5",,,"2.3","-2.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-21","0.8",,,"4.9","0.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-22","7.0",,,"2.6","-2.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-23","10.2",,,"6.5","1.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-24","10.1",,,"5.4","1.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-25","0.1",,,"6.3","1.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-26","0.3",,,"6.7","-1.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-27","0.0",,,"7.4","5.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-02-28","0.0",,,"7.0","3.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-01","0.0",,,"7.1","2.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-02","0.0",,,"8.2","2.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-03","0.0",,,"9.1","-1.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-04","0.0",,,"6.9","1.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-05","0.0",,,"4.1","0.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-06","0.0",,,"6.8","-1.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-07","0.0",,,"5.9","-0.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-08","0.0",,,"8.2","-2.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-09","0.0",,,"11.1","3.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-10","0.0",,,"10.9","6.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-11","0.0",,,"13.5","7.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-12","0.0",,,"13.3","4.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-13","0.0",,,"12.5","7.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-14","0.0",,,"13.4","5.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-15","0.0",,,"8.2","4.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-16","0.0",,,"8.8","4.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-17","0.0",,,"8.5","3.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-18","0.0",,,"8.0","3.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-19","0.0",,,"8.9","4.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-20","0.0",,,"12.1","-1.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-21","0.0",,,"10.8","-1.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-22","0.0",,,"7.9","1.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-23","0.0",,,"9.7","0.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-24","0.0",,,"11.2","4.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-25","0.0",,,"7.7","5.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-26","0.0",,,"8.8","0.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-27","0.0",,,"7.9","3.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-28","0.0",,,"7.4","4.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-29","0.0",,,"5.3","-0.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-30","0.0",,,"6.2","-3.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-03-31","0.0",,,"6.8","-3.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-01","0.0",,,"6.6","-3.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-02","0.0",,,"5.9","-3.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-03","0.0",,,"6.2","0.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-04","0.0",,,"5.5","2.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-05","0.0",,,"5.7","-0.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-06","0.0",,,"6.2","-1.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-07","0.0",,,"7.0","-1.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-08","0.0",,,"6.9","-0.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-09","0.0",,,"5.7","0.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-10","0.0",,,"5.8","1.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-11","0.0",,,"7.3","-0.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-12","0.0",,,"9.7","0.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-13","0.0",,,"7.5","1.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-14","0.0",,,"12.0","4.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-15","0.0",,,"11.1","4.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-16","0.0",,,"9.4","1.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-17","0.0",,,"13.0","5.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-18","0.0",,,"16.1","3.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-19","0.0",,,"12.0","4.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-20","0.0",,,"16.9","1.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-21","0.0",,,"18.8","5.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-22","0.0",,,"19.0","6.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-23","0.0",,,"17.2","7.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-24","0.0",,,"13.3","4.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-25","0.0",,,"13.0","2.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-26","0.0",,,"12.7","4.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-27","0.0",,,"9.1","2.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-28","0.0",,,"10.0","3.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-29","0.0",,,"10.9","5.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-04-30",,,,"10.6","4.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-01",,,,"12.6","3.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-02",,,,"9.3","3.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-03",,,,"9.5","1.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-04",,,,"8.0","2.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-05",,,,"10.1","5.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-06",,,,"10.0","7.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-07",,,,"8.9","4.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-08",,,,"11.1","1.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-09",,,,"13.5","4.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-10",,,,"11.5","7.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-11",,,,"10.3","7.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-12",,,,"10.6","6.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-13",,,,"9.4","7.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-14",,,,"10.0","5.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-15",,,,"13.4","8.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-16",,,,"18.2","6.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-17",,,,"20.2","6.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-18",,,,"17.1","11.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-19",,,,"12.6","8.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-20",,,,"15.7","9.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-21",,,,"14.0","8.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-22",,,,"16.1","9.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-23",,,,"14.1","10.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-24",,,,"13.9","10.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-25",,,,"12.8","8.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-26",,,,"11.9","8.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-27","0.0",,,"11.9","5.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-28","0.4",,,"12.2","8.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-29","1.6",,,"10.7","5.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-30","0.0",,,"12.3","4.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-05-31","0.2",,,"15.9","8.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-01",,,,"14.8","9.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-02","1.3",,,"10.5","9.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-03",,,,"12.9","9.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-04",,,,"13.1","8.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-05",,,,"15.3","8.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-06",,,,"20.2","7.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-07",,,,"23.2","9.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-08",,,,"18.9","11.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-09",,,,"14.8","10.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-10",,,,"16.6","11.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-11",,,,"15.5","12.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-12",,,,"12.7","10.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-13",,,,"11.5","10.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-14",,,,"14.8","9.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-15",,,,"15.1","10.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-16",,,,"16.3","9.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-17",,,,"15.2","11.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-18",,,,"13.3","8.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-19",,,,"15.9","9.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-20",,,,"17.5","8.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-21",,,,"12.6","10.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-22",,,,"12.1","8.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-23",,,,"15.5","11.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-24",,,,"28.6","12.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-25",,,,"26.3","16.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-26",,,,"20.9","13.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-27",,,,"19.8","11.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-28",,,,"18.2","12.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-29",,,,"21.2","10.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-06-30",,,,"24.7","12.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-01",,,,"26.4","13.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-02",,,,"18.2","13.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-03",,,,"16.3","12.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-04",,,,"15.3","10.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-05",,,,"14.0","10.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-06",,,,"13.5","11.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-07",,,,"14.8","10.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-08",,,,"14.1","10.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-09",,,,"12.5","9.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-10",,,,"14.5","8.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-11",,,,"19.4","11.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-12",,,,"17.8","12.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-13",,,,"14.4","9.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-14",,,,"14.0","9.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-15",,,,"13.4","8.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-16",,,,"13.6","9.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-17",,,,"13.9","9.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-18",,,,"16.6","13.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-19",,,,"24.5","10.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-20",,,,"24.9","15.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-21",,,,"15.9","12.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-22",,,,"17.8","10.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-23",,,,"16.0","12.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-24",,,,"16.2","10.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-25",,,,"16.4","11.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-26",,,,"11.6","10.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-27",,,,"13.1","9.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-28",,,,"16.9","7.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-29",,,,"16.4","9.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-30",,,,"17.4","11.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-07-31","0.0",,,"15.8","11.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-01","0.2",,,"15.3","8.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-02","7.8",,,"15.7","11.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-03","8.2",,,"16.0","15.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-04","5.7",,,"15.1","11.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-05","10.6",,,"14.6","8.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-06","16.1",,,"14.0","9.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-07","20.0",,,"14.5","10.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-08","0.5",,,"15.9","11.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-09","2.0",,,"17.0","13.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-10","0.5",,,"20.1","14.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-11","2.5",,,"18.5","15.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-12","0.0",,,"18.2","13.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-13","0.0",,,"20.0","13.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-14","0.0",,,"22.7","12.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-15","5.4",,,"24.0","16.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-16","15.2",,,"19.1","16.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-17","0.0",,,"17.3","12.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-18","1.7",,,"15.3","11.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-19","6.7",,,"17.8","13.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-20","9.7",,,"17.9","12.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-21","3.7",,,"16.5","12.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-22","0.0",,,"16.9","10.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-23","0.2",,,"22.2","11.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-24","3.0",,,"23.1","15.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-25","35.1",,,"21.7","16.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-26","0.0",,,"18.4","12.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-27","0.0",,,"16.1","9.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-28","0.0",,,"15.7","9.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-29","0.0",,,"19.5","8.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-30","0.0",,,"19.2","10.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-08-31","0.0",,,"18.1","14.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-01","0.0",,,"19.5","9.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-02","0.0",,,"19.0","12.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-03","0.0",,,"20.4","8.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-04","0.0",,,"20.8","9.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-05","0.0",,,"21.9","11.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-06","0.0",,,"21.8","11.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-07","0.0",,,"20.5","9.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-08","0.0",,,"20.4","10.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-09","0.0",,,"17.7","9.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-10","0.0",,,"18.8","7.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-11","6.2",,,"16.0","7.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-12","21.8",,,"15.3","11.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-13","11.8",,,"15.0","10.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-14","11.7",,,"13.0","10.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-15","17.6",,,"12.7","9.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-16","0.4",,,"12.6","10.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-17","1.9",,,"12.1","9.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-18","0.0",,,"15.6","8.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-19","0.0",,,"14.2","7.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-20","0.0",,,"14.7","4.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-21","0.0",,,"14.3","6.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-22","37.3",,,"13.5","12.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-23","0.0",,,"13.5","11.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-24","0.0",,,"13.5","6.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-25","41.5",,,"10.7","4.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-26","8.9",,,"11.5","8.4"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-27","0.0",,,"12.3","6.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-28","0.0",,,"18.1","9.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-29","0.0",,,"15.0","9.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-09-30","2.6",,,"14.3","9.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-01","3.2",,,"14.8","10.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-02","12.4",,,"12.3","8.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-03","1.5",,,"13.3","7.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-04","36.0",,,"14.0","10.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-05","14.1",,,"13.8","8.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-06","13.6",,,"12.4","9.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-07","5.6",,,"13.2","10.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-08","4.7",,,"10.8","6.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-09","19.3",,,"12.5","6.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-10","10.1",,,"12.5","7.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-11","2.5",,,"9.3","6.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-12","14.2",,,"11.3","7.0"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-13","0.7",,,"11.8","5.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-14","20.3",,,"9.8","5.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-15","10.1",,,"9.7","5.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-16","16.6",,,"10.9","5.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-17","10.3",,,"10.7","7.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-18","0.3",,,"11.1","7.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-19","0.0",,,"8.2","1.2"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-20","0.0",,,"7.4","0.6"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-21","0.7",,,"10.3","1.1"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-22","1.0",,,"11.7","6.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-23","2.5",,,"11.8","6.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-24","0.8",,,"12.7","6.5"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-25","2.4",,,"11.3","7.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-26","2.0",,,"12.8","8.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-27","1.4",,,"12.7","10.7"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-28","3.6",,,"14.0","11.3"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-29","0.0",,,"13.7","9.9"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-30","3.5",,,"13.1","5.8"
"NOE00110653","BERGEN FLESLAND, NO","2022-10-31",,,,"13.2","11.4"
"NO000050540","BERGEN FLORIDA, NO","2022-01-01","9.1","0.0","5.2","9.9","-0.2"
"NO000050540","BERGEN FLORIDA, NO","2022-01-02","5.5","0.0","8.1","9.8","7.6"
"NO000050540","BERGEN FLORIDA, NO","2022-01-03","15.9","0.0","4.8","7.8","1.1"
"NO000050540","BERGEN FLORIDA, NO","2022-01-04","18.3","0.0","3.2","4.7","1.2"
